survey id,image,class,x,y
,ortho_clip_23april.jpg,nest,14541.54471,2716.279617
,ortho_clip_23april.jpg,nest,14102.51146,2881.394295
,ortho_clip_23april.jpg,nest,15022.14402,2756.171974
,ortho_clip_23april.jpg,nest,15267.32133,2707.610285
,ortho_clip_23april.jpg,nest,12195.88407,3532.540148
,ortho_clip_23april.jpg,nest,12125.40945,3639.510548
,ortho_clip_23april.jpg,nest,12438.7698,3967.972599
,ortho_clip_23april.jpg,nest,12251.25698,4197.015103
,ortho_clip_23april.jpg,nest,12748.35472,4302.727027
,ortho_clip_23april.jpg,nest,12997.53283,4103.887931
,ortho_clip_23april.jpg,nest,12987.46502,3626.925795
,ortho_clip_23april.jpg,nest,11580.48965,3961.680223
,ortho_clip_23april.jpg,nest,10888.37335,5055.524149
,ortho_clip_23april.jpg,nest,10803.94478,4636.292661
,ortho_clip_23april.jpg,nest,10918.94231,4391.740961
,ortho_clip_23april.jpg,nest,10977.1689,4285.477424
,ortho_clip_23april.jpg,nest,11342.54079,4399.019285
,ortho_clip_23april.jpg,nest,11773.4176,4985.652234
,ortho_clip_23april.jpg,nest,11856.3905,5006.031542
,ortho_clip_23april.jpg,nest,11936.45206,4981.285239
,ortho_clip_23april.jpg,nest,12099.48653,4953.627607
,ortho_clip_23april.jpg,nest,11617.22732,4529.209221
,ortho_clip_23april.jpg,nest,8641.515524,4391.37448
,ortho_clip_23april.jpg,nest,8956.827379,3654.004569
,ortho_clip_23april.jpg,nest,4412.714832,4029.25121
,ortho_clip_23april.jpg,nest,4590.030717,3843.28577
,ortho_clip_23april.jpg,nest,4633.278494,3373.326595
,ortho_clip_23april.jpg,nest,2469.676807,3367.59764
,ortho_clip_23april.jpg,nest,1610.634198,5462.747019
,ortho_clip_23april.jpg,nest,2311.847066,6268.162703
,ortho_clip_23april.jpg,nest,269.7487934,7447.064837
,ortho_clip_23april.jpg,nest,1288.799791,7984.564285
,ortho_clip_23april.jpg,nest,3149.067396,9948.735128
,ortho_clip_23april.jpg,nest,3219.002268,7554.964354
,ortho_clip_23april.jpg,nest,3626.622667,6787.678898
,ortho_clip_23april.jpg,nest,4351.9472,9393.252428
,ortho_clip_23april.jpg,nest,5680.709775,11417.36745
,ortho_clip_23april.jpg,nest,5233.126592,8783.819969
,ortho_clip_23april.jpg,nest,5552.828866,8607.983718
,ortho_clip_23april.jpg,nest,4751.575042,7211.28441
,ortho_clip_23april.jpg,nest,6467.976624,7343.161598
,ortho_clip_23april.jpg,nest,7678.848985,7241.256498
,ortho_clip_23april.jpg,nest,7732.798744,9489.16311
,ortho_clip_23april.jpg,nest,8032.519626,9778.893295
,ortho_clip_23april.jpg,nest,9511.580199,9740.468492
,ortho_clip_23april.jpg,nest,9969.356786,10131.19699
,ortho_clip_23april.jpg,nest,8068.890349,11023.63014
,ortho_clip_23april.jpg,nest,10575.10156,10933.46202
,ortho_clip_23april.jpg,nest,10873.34995,11014.38213
,ortho_clip_23april.jpg,nest,11021.31814,11294.13448
,ortho_clip_23april.jpg,nest,11055.209,11265.32453
,ortho_clip_23april.jpg,nest,11014.75198,11262.7144
,ortho_clip_23april.jpg,nest,11630.74285,10105.12139
,ortho_clip_23april.jpg,nest,11176.58009,9983.75031
,ortho_clip_23april.jpg,nest,11003.00639,9096.305838
,ortho_clip_23april.jpg,nest,10741.99331,8913.596682
,ortho_clip_23april.jpg,nest,10013.76681,8593.855659
,ortho_clip_23april.jpg,nest,9975.919918,8187.98032
,ortho_clip_23april.jpg,nest,8238.909714,7379.410936
,ortho_clip_23april.jpg,nest,9955.440062,7479.159673
,ortho_clip_23april.jpg,nest,9949.598611,6856.459146
,ortho_clip_23april.jpg,nest,9975.947576,6721.277495
,ortho_clip_23april.jpg,nest,9947.307396,6694.92853
,ortho_clip_23april.jpg,nest,9933.56011,6650.249849
,ortho_clip_23april.jpg,nest,9903.774322,6556.310057
,ortho_clip_23april.jpg,nest,9777.757529,6476.117553
,ortho_clip_23april.jpg,nest,10022.91747,6253.869754
,ortho_clip_23april.jpg,nest,10631.2349,5898.731519
,ortho_clip_23april.jpg,nest,10081.34344,5848.324802
,ortho_clip_23april.jpg,nest,28630.17472,10532.99788
,ortho_clip_23april.jpg,nest,27599.47054,11453.29252
,ortho_clip_23april.jpg,nest,27196.95261,10921.96885
,ortho_clip_23april.jpg,nest,26364.45082,11035.62097
,ortho_clip_23april.jpg,nest,26183.55453,11508.22438
,ortho_clip_23april.jpg,nest,25991.29303,10994.89563
,ortho_clip_23april.jpg,nest,25908.89524,10714.55373
,ortho_clip_23april.jpg,nest,25513.00702,10671.93418
,ortho_clip_23april.jpg,nest,25550.89106,10724.02474
,ortho_clip_23april.jpg,nest,25513.95412,10907.76234
,ortho_clip_23april.jpg,nest,25601.08741,11238.30059
,ortho_clip_23april.jpg,nest,25060.29273,11538.53161
,ortho_clip_23april.jpg,nest,25069.76374,11359.52952
,ortho_clip_23april.jpg,nest,25006.30798,11168.21511
,ortho_clip_23april.jpg,nest,25265.81365,11166.32091
,ortho_clip_23april.jpg,nest,25293.27958,10747.70227
,ortho_clip_23april.jpg,nest,24998.73117,10780.8508
,ortho_clip_23april.jpg,nest,24835.82979,10822.52325
,ortho_clip_23april.jpg,nest,24636.93858,11298.91505
,ortho_clip_23april.jpg,nest,24612.31396,10933.33406
,ortho_clip_23april.jpg,nest,24501.50314,10836.72976
,ortho_clip_23april.jpg,nest,24299.77062,11195.68104
,ortho_clip_23april.jpg,nest,24264.72788,11479.81135
,ortho_clip_23april.jpg,nest,24215.47863,11069.71661
,ortho_clip_23april.jpg,nest,24177.59459,11043.19778
,ortho_clip_23april.jpg,nest,23901.0411,11217.46437
,ortho_clip_23april.jpg,nest,23778.86507,11066.87531
,ortho_clip_23april.jpg,nest,23858.42155,11052.66879
,ortho_clip_23april.jpg,nest,23907.6708,10960.79999
,ortho_clip_23april.jpg,nest,23834.74403,10867.98409
,ortho_clip_23april.jpg,nest,23695.52018,10935.22827
,ortho_clip_23april.jpg,nest,24115.08593,10768.53849
,ortho_clip_23april.jpg,nest,23389.60655,11445.71571
,ortho_clip_23april.jpg,nest,23011.71325,11351.00561
,ortho_clip_23april.jpg,nest,23418.01958,10774.22109
,ortho_clip_23april.jpg,nest,23248.4885,10766.64429
,ortho_clip_23april.jpg,nest,22860.17709,10740.12546
,ortho_clip_23april.jpg,nest,22838.39376,11234.51218
,ortho_clip_23april.jpg,nest,22889.53722,11297.96795
,ortho_clip_23april.jpg,nest,22367.68456,10697.50591
,ortho_clip_23april.jpg,nest,22150.79843,10897.34422
,ortho_clip_23april.jpg,nest,22447.24105,11003.41954
,ortho_clip_23april.jpg,nest,22241.72013,11484.54685
,ortho_clip_23april.jpg,nest,22482.28378,11226.93538
,ortho_clip_23april.jpg,nest,21741.65079,11397.41356
,ortho_clip_23april.jpg,nest,21879.92754,11487.38815
,ortho_clip_23april.jpg,nest,21756.80441,10923.86305
,ortho_clip_23april.jpg,nest,21476.46251,10924.81015
,ortho_clip_23april.jpg,nest,21364.70459,11062.1398
,ortho_clip_23april.jpg,nest,21435.73717,10659.62187
,ortho_clip_23april.jpg,nest,20801.17949,10736.33705
,ortho_clip_23april.jpg,nest,20759.50705,11006.26084
,ortho_clip_23april.jpg,nest,20658.16724,11273.34333
,ortho_clip_23april.jpg,nest,20316.26377,11072.55791
,ortho_clip_23april.jpg,nest,20132.52618,11006.26084
,ortho_clip_23april.jpg,nest,20218.71237,10908.70944
,ortho_clip_23april.jpg,nest,19755.57997,11493.07076
,ortho_clip_23april.jpg,nest,19590.7844,11122.75427
,ortho_clip_23april.jpg,nest,19518.80472,11084.87022
,ortho_clip_23april.jpg,nest,19097.34477,11447.60991
,ortho_clip_23april.jpg,nest,19038.62451,11444.76861
,ortho_clip_23april.jpg,nest,18104.78291,10750.54357
,ortho_clip_23april.jpg,nest,16681.2901,11417.30268
,ortho_clip_23april.jpg,nest,16943.63707,10934.28116
,ortho_clip_23april.jpg,nest,16438.83224,11076.34632
,ortho_clip_23april.jpg,nest,16159.43744,11012.89055
,ortho_clip_23april.jpg,nest,15001.1329,11060.2456
,ortho_clip_23april.jpg,nest,14581.56716,11217.46437
,ortho_clip_23april.jpg,nest,14553.15412,11130.33107
,ortho_clip_23april.jpg,nest,14344.7919,11175.79192
,ortho_clip_23april.jpg,nest,13708.34002,10995.84273
,ortho_clip_23april.jpg,nest,13045.36932,11314.06867
,ortho_clip_23april.jpg,nest,12766.92162,10917.23335
,ortho_clip_23april.jpg,nest,12429.75366,11399.30776
,ortho_clip_23april.jpg,nest,12391.86962,11371.84183
,ortho_clip_23april.jpg,nest,12515.93985,10868.93119
,ortho_clip_23april.jpg,nest,12285.79431,10813.05223
,ortho_clip_23april.jpg,nest,12417.44135,10402.9575
,ortho_clip_23april.jpg,nest,12327.46675,10442.73574
,ortho_clip_23april.jpg,nest,12346.40877,10568.70017
,ortho_clip_23april.jpg,nest,12455.32539,10539.34004
,ortho_clip_23april.jpg,nest,11906.9539,10955.11739
,ortho_clip_23april.jpg,nest,11637.03011,11255.34841
,ortho_clip_23april.jpg,nest,12165.51248,10111.25039
,ortho_clip_23april.jpg,nest,12193.92551,10017.48739
,ortho_clip_23april.jpg,nest,11773.02563,9670.699626
,ortho_clip_23april.jpg,nest,11477.03027,9327.648596
,ortho_clip_23april.jpg,nest,11505.87085,9107.549483
,ortho_clip_23april.jpg,nest,11633.37654,8936.023968
,ortho_clip_23april.jpg,nest,12099.02585,8731.430666
,ortho_clip_23april.jpg,nest,27529.31755,9445.241992
,ortho_clip_23april.jpg,nest,27237.54431,9757.541983
,ortho_clip_23april.jpg,nest,26956.03446,9723.819449
,ortho_clip_23april.jpg,nest,26828.47531,9442.309597
,ortho_clip_23april.jpg,nest,26536.70208,9833.784234
,ortho_clip_23april.jpg,nest,26939.90629,9967.208174
,ortho_clip_23april.jpg,nest,27230.21333,9071.36172
,ortho_clip_23april.jpg,nest,27055.73587,8990.720877
,ortho_clip_23april.jpg,nest,27004.41897,8778.122292
,ortho_clip_23april.jpg,nest,27115.84995,8656.427929
,ortho_clip_23april.jpg,nest,27104.12037,8606.577226
,ortho_clip_23april.jpg,nest,27403.22459,8424.76878
,ortho_clip_23april.jpg,nest,27221.41615,8270.81808
,ortho_clip_23april.jpg,nest,27219.94995,8116.86738
,ortho_clip_23april.jpg,nest,27063.06685,8380.782866
,ortho_clip_23april.jpg,nest,26901.78517,8357.323712
,ortho_clip_23april.jpg,nest,26847.53587,7939.457526
,ortho_clip_23april.jpg,nest,26692.7248,8292.853233
,ortho_clip_23april.jpg,nest,26596.71971,8313.543985
,ortho_clip_23april.jpg,nest,26393.12272,8144.707452
,ortho_clip_23april.jpg,nest,26532.9922,7986.63011
,ortho_clip_23april.jpg,nest,26341.80965,8220.021788
,ortho_clip_23april.jpg,nest,26312.01497,8365.684679
,ortho_clip_23april.jpg,nest,26495.74884,8550.246183
,ortho_clip_23april.jpg,nest,26050.48387,8514.65809
,ortho_clip_23april.jpg,nest,25874.19867,8378.92676
,ortho_clip_23april.jpg,nest,25859.30133,8587.489536
,ortho_clip_23april.jpg,nest,26353.39647,7787.998895
,ortho_clip_23april.jpg,nest,25957.7893,7932.006526
,ortho_clip_23april.jpg,nest,26260.70191,7544.675656
,ortho_clip_23april.jpg,nest,26012.41289,7542.192766
,ortho_clip_23april.jpg,nest,25967.72086,7460.25739
,ortho_clip_23april.jpg,nest,25859.30133,7422.186407
,ortho_clip_23april.jpg,nest,26376.57011,7168.103978
,ortho_clip_23april.jpg,nest,26214.10197,6546.867898
,ortho_clip_23april.jpg,nest,25816.04792,7078.073836
,ortho_clip_23april.jpg,nest,25843.6653,6916.490616
,ortho_clip_23april.jpg,nest,25674.97041,6866.797546
,ortho_clip_23april.jpg,nest,25603.04623,7021.76146
,ortho_clip_23april.jpg,nest,25179.05105,6955.082068
,ortho_clip_23april.jpg,nest,25067.66172,6725.552546
,ortho_clip_23april.jpg,nest,25153.51639,6472.529272
,ortho_clip_23april.jpg,nest,24727.06335,6154.267281
,ortho_clip_23april.jpg,nest,24681.08216,6525.723203
,ortho_clip_23april.jpg,nest,24618.87231,6590.63783
,ortho_clip_23april.jpg,nest,24684.68853,6725.876636
,ortho_clip_23april.jpg,nest,24589.11977,6811.52788
,ortho_clip_23april.jpg,nest,24445.76664,6176.807082
,ortho_clip_23april.jpg,nest,24341.18196,6345.404794
,ortho_clip_23april.jpg,nest,24314.1342,6495.970665
,ortho_clip_23april.jpg,nest,24147.33967,6498.675441
,ortho_clip_23april.jpg,nest,24264.54664,5635.851857
,ortho_clip_23april.jpg,nest,23949.89101,5752.15723
,ortho_clip_23april.jpg,nest,24125.70146,6012.71733
,ortho_clip_23april.jpg,nest,24355.60743,6096.56539
,ortho_clip_23april.jpg,nest,23655.97201,5909.935838
,ortho_clip_23april.jpg,nest,23637.94017,5784.614544
,ortho_clip_23april.jpg,nest,23393.60872,5616.918424
,ortho_clip_23april.jpg,nest,23697.44524,6544.656635
,ortho_clip_23april.jpg,nest,23519.83161,6280.490167
,ortho_clip_23april.jpg,nest,23800.22673,6456.300615
,ortho_clip_23april.jpg,nest,22108.43692,4958.410499
,ortho_clip_23april.jpg,nest,22279.26555,5272.326358
,ortho_clip_23april.jpg,nest,22248.604,5451.91543
,ortho_clip_23april.jpg,nest,23020.98302,5884.097264
,ortho_clip_23april.jpg,nest,22888.11631,5625.664208
,ortho_clip_23april.jpg,nest,22393.1513,5757.070847
,ortho_clip_23april.jpg,nest,23020.15696,5333.474456
,ortho_clip_23april.jpg,nest,22060.07716,5833.912651
,ortho_clip_23april.jpg,nest,21955.07178,6265.639716
,ortho_clip_23april.jpg,nest,22059.65686,6225.998857
,ortho_clip_23april.jpg,nest,22378.58331,6537.12547
,ortho_clip_23april.jpg,nest,21725.9974,6556.191725
,ortho_clip_23april.jpg,nest,21688.73154,6429.661124
,ortho_clip_23april.jpg,nest,21682.665,5898.405932
,ortho_clip_23april.jpg,nest,21704.3312,5991.137263
,ortho_clip_23april.jpg,nest,21156.6097,5754.542373
,ortho_clip_23april.jpg,nest,21083.81127,6016.270053
,ortho_clip_23april.jpg,nest,21037.87893,6248.531703
,ortho_clip_23april.jpg,nest,21229.96223,6549.176589
,ortho_clip_23april.jpg,nest,21034.67476,6680.039324
,ortho_clip_23april.jpg,nest,20946.09076,6372.008578
,ortho_clip_23april.jpg,nest,21075.34548,6407.915503
,ortho_clip_23april.jpg,nest,20660.42925,6398.036545
,ortho_clip_23april.jpg,nest,20723.93684,6141.889278
,ortho_clip_23april.jpg,nest,20472.02341,6113.663684
,ortho_clip_23april.jpg,nest,20458.28575,7101.569803
,ortho_clip_23april.jpg,nest,20510.98557,7026.284344
,ortho_clip_23april.jpg,nest,20271.14761,7046.718969
,ortho_clip_23april.jpg,nest,20111.97264,6527.249301
,ortho_clip_23april.jpg,nest,20252.864,6148.670993
,ortho_clip_23april.jpg,nest,20231.35386,5664.693041
,ortho_clip_23april.jpg,nest,19784.48307,4944.121643
,ortho_clip_23april.jpg,nest,19728.50757,4538.584863
,ortho_clip_23april.jpg,nest,19942.12836,4479.182293
,ortho_clip_23april.jpg,nest,19116.20415,5026.371356
,ortho_clip_23april.jpg,nest,19240.72108,4949.833429
,ortho_clip_23april.jpg,nest,18961.98594,4610.553362
,ortho_clip_23april.jpg,nest,18542.74088,4392.363151
,ortho_clip_23april.jpg,nest,18574.72688,4754.49036
,ortho_clip_23april.jpg,nest,18715.2368,6049.923342
,ortho_clip_23april.jpg,nest,18461.63352,6142.454269
,ortho_clip_23april.jpg,nest,18363.39081,6025.933842
,ortho_clip_23april.jpg,nest,18475.34181,5530.150849
,ortho_clip_23april.jpg,nest,18538.17145,5615.827634
,ortho_clip_23april.jpg,nest,18067.52031,6167.586126
,ortho_clip_23april.jpg,nest,18078.94388,6189.290911
,ortho_clip_23april.jpg,nest,17949.85753,5792.892988
,ortho_clip_23april.jpg,nest,17757.94153,5696.93499
,ortho_clip_23april.jpg,nest,17593.4421,6215.565125
,ortho_clip_23april.jpg,nest,17449.50511,5613.542919
,ortho_clip_23april.jpg,nest,17431.22739,5451.328207
,ortho_clip_23april.jpg,nest,17202.75597,5247.988639
,ortho_clip_23april.jpg,nest,17198.18654,5086.916284
,ortho_clip_23april.jpg,nest,16900.03133,5246.846282
,ortho_clip_23april.jpg,nest,16903.4584,4974.965286
,ortho_clip_23april.jpg,nest,17400.57869,4567.786252
,ortho_clip_23april.jpg,nest,16678.33107,5309.379785
,ortho_clip_23april.jpg,nest,16588.05012,4864.423665
,ortho_clip_23april.jpg,nest,16521.41418,4703.20768
,ortho_clip_23april.jpg,nest,16581.60148,4331.33614
,ortho_clip_23april.jpg,nest,16053.79755,3832.306398
,ortho_clip_23april.jpg,nest,16251.9227,3945.520767
,ortho_clip_23april.jpg,nest,16647.55235,4339.681463
,ortho_clip_23april.jpg,nest,16173.04614,4370.14359
,ortho_clip_23april.jpg,nest,16284.35007,4241.265361
,ortho_clip_23april.jpg,nest,15818.0452,4098.327688
,ortho_clip_23april.jpg,nest,16239.8285,4706.398606
,ortho_clip_23april.jpg,nest,16347.61756,5198.479117
,ortho_clip_23april.jpg,nest,15859.05191,4570.490655
,ortho_clip_23april.jpg,nest,15574.34819,4456.843489
,ortho_clip_23april.jpg,nest,15682.13725,5239.485827
,ortho_clip_23april.jpg,nest,15214.0152,4310.013
,ortho_clip_23april.jpg,nest,15075.12475,4195.373268
,ortho_clip_23april.jpg,nest,15050.87404,4329.854492
,ortho_clip_23april.jpg,nest,15163.30916,4537.087854
,ortho_clip_23april.jpg,nest,15112.60313,4603.226161
,ortho_clip_23april.jpg,nest,14918.59743,4927.303865
,ortho_clip_23april.jpg,nest,14620.97505,3908.773938
,ortho_clip_23april.jpg,nest,14812.77614,4153.485674
,ortho_clip_23april.jpg,nest,14724.04699,4487.921199
,ortho_clip_23april.jpg,nest,14668.61262,4762.830412
,ortho_clip_23april.jpg,nest,14472.89536,4358.951444
,ortho_clip_23april.jpg,nest,13897.863,3937.153084
,ortho_clip_23april.jpg,nest,14148.11132,4170.796122
,ortho_clip_23april.jpg,nest,13850.70714,4447.976811
,ortho_clip_23april.jpg,nest,13782.89899,4202.915772
,ortho_clip_23april.jpg,nest,13618.73189,4499.130329
,ortho_clip_23april.jpg,nest,13152.40215,4235.035423
,ortho_clip_23april.jpg,nest,13421.25552,4976.166622
,ortho_clip_23april.jpg,nest,22869.81863,6025.180377
,ortho_clip_23april.jpg,nest,22936.71553,6233.675701
,ortho_clip_23april.jpg,nest,22518.60993,7098.875548
,ortho_clip_23april.jpg,nest,22466.20736,7310.715717
,ortho_clip_23april.jpg,nest,22680.27743,6754.356537
,ortho_clip_23april.jpg,nest,22662.43826,6916.024034
,ortho_clip_23april.jpg,nest,23002.49748,7052.047721
,ortho_clip_23april.jpg,nest,23002.49748,6975.116291
,ortho_clip_23april.jpg,nest,22888.77275,6833.517863
,ortho_clip_23april.jpg,nest,22467.32231,7450.084249
,ortho_clip_23april.jpg,nest,22383.70119,7568.268764
,ortho_clip_23april.jpg,nest,23079.42891,7668.614107
,ortho_clip_23april.jpg,nest,23218.79744,7965.190343
,ortho_clip_23april.jpg,nest,23253.36083,8112.363513
,ortho_clip_23april.jpg,nest,22533.10426,8170.340822
,ortho_clip_23april.jpg,nest,22622.30012,8161.421236
,ortho_clip_23april.jpg,nest,22549.82848,8237.237718
,ortho_clip_23april.jpg,nest,22750.51917,8001.983635
,ortho_clip_23april.jpg,nest,22882.08306,8103.443927
,ortho_clip_23april.jpg,nest,23204.30311,8735.619588
,ortho_clip_23april.jpg,nest,22957.89955,9016.586549
,ortho_clip_23april.jpg,nest,23138.52116,9358.875663
,ortho_clip_23april.jpg,nest,23260.05052,9520.543161
,ortho_clip_23april.jpg,nest,23091.69334,9793.705483
,ortho_clip_23april.jpg,nest,23294.61392,9869.521965
,ortho_clip_23april.jpg,nest,22985.77325,9458.106058
,ortho_clip_23april.jpg,nest,22833.02534,9363.335456
,ortho_clip_23april.jpg,nest,22713.72588,9661.026641
,ortho_clip_23april.jpg,nest,22798.46194,9800.395173
,ortho_clip_23april.jpg,nest,22666.89805,10159.40851
,ortho_clip_23april.jpg,nest,22815.18617,10317.73116
,ortho_clip_23april.jpg,nest,22672.47279,10451.52495
,ortho_clip_23april.jpg,nest,22110.53887,10495.00794
,ortho_clip_23april.jpg,nest,22089.35485,10555.21514
,ortho_clip_23april.jpg,nest,22086.01001,10324.42085
,ortho_clip_23april.jpg,nest,22334.64347,10023.38482
,ortho_clip_23april.jpg,nest,22377.0115,10168.3281
,ortho_clip_23april.jpg,nest,22296.73523,10216.27087
,ortho_clip_23april.jpg,nest,21616.61679,9881.786396
,ortho_clip_23april.jpg,nest,21462.75393,9965.407515
,ortho_clip_23april.jpg,nest,21236.41944,10556.33009
,ortho_clip_23april.jpg,nest,20952.10763,10516.19195
,ortho_clip_23april.jpg,nest,20981.09629,10516.19195
,ortho_clip_23april.jpg,nest,20971.06175,10541.83576
,ortho_clip_23april.jpg,nest,20683.4051,10474.93887
,ortho_clip_23april.jpg,nest,20968.83186,9758.027139
,ortho_clip_23april.jpg,nest,20770.37107,9685.555502
,ortho_clip_23april.jpg,nest,20619.85305,9597.47459
,ortho_clip_23april.jpg,nest,20451.49587,9719.00395
,ortho_clip_23april.jpg,nest,21024.57927,9332.116905
,ortho_clip_23april.jpg,nest,20758.10664,8907.32162
,ortho_clip_23april.jpg,nest,20751.41695,8795.826794
,ortho_clip_23april.jpg,nest,20315.47218,9094.632927
,ortho_clip_23april.jpg,nest,20292.05826,9179.368994
,ortho_clip_23april.jpg,nest,20208.43715,9105.782409
,ortho_clip_23april.jpg,nest,20241.88559,8725.585054
,ortho_clip_23april.jpg,nest,20140.4253,8567.262401
,ortho_clip_23april.jpg,nest,20604.24378,8332.008319
,ortho_clip_23april.jpg,nest,20558.5309,8424.549025
,ortho_clip_23april.jpg,nest,20477.13968,8274.03101
,ortho_clip_23april.jpg,nest,20837.26796,7783.453777
,ortho_clip_23april.jpg,nest,20309.89744,7722.131623
,ortho_clip_23april.jpg,nest,20046.76965,8170.340822
,ortho_clip_23april.jpg,nest,19760.22795,8493.675816
,ortho_clip_23april.jpg,nest,19662.1125,8815.895863
,ortho_clip_23april.jpg,nest,19750.19341,7828.051707
,ortho_clip_23april.jpg,nest,19653.19291,7911.672827
,ortho_clip_23april.jpg,nest,19653.19291,8166.995977
,ortho_clip_23april.jpg,nest,19575.14654,7471.268265
,ortho_clip_23april.jpg,nest,19397.86976,7503.601765
,ortho_clip_23april.jpg,nest,19575.14654,7295.106441
,ortho_clip_23april.jpg,nest,19517.16923,6974.001343
,ortho_clip_23april.jpg,nest,19201.63887,6561.470488
,ortho_clip_23april.jpg,nest,19025.47705,7007.449791
,ortho_clip_23april.jpg,nest,18854.88996,6775.540554
,ortho_clip_23april.jpg,nest,19028.82189,7422.210542
,ortho_clip_23april.jpg,nest,19891.44591,9058.825925
,ortho_clip_23april.jpg,nest,19739.5614,9839.946244
,ortho_clip_23april.jpg,nest,19292.04455,10364.76146
,ortho_clip_23april.jpg,nest,20313.19664,10473.25039
,ortho_clip_23april.jpg,nest,20694.66559,10162.91937
,ortho_clip_23april.jpg,nest,20747.55396,10229.02984
,ortho_clip_23april.jpg,nest,18551.27826,9784.450253
,ortho_clip_23april.jpg,nest,18612.10767,10097.57418
,ortho_clip_23april.jpg,nest,18560.26689,10183.55402
,ortho_clip_23april.jpg,nest,18527.39224,10215.16426
,ortho_clip_23april.jpg,nest,18210.02546,10053.31985
,ortho_clip_23april.jpg,nest,18210.02546,10130.44882
,ortho_clip_23april.jpg,nest,18263.13066,10068.49276
,ortho_clip_23april.jpg,nest,18279.56798,10566.6701
,ortho_clip_23april.jpg,nest,18102.55065,10483.21907
,ortho_clip_23april.jpg,nest,18131.63207,10470.57498
,ortho_clip_23april.jpg,nest,17780.12623,10345.39844
,ortho_clip_23april.jpg,nest,23187.13733,7260.371765
,ortho_clip_23april.jpg,nest,23417.6531,7557.049996
,ortho_clip_23april.jpg,nest,23590.18849,7408.669562
,ortho_clip_23april.jpg,nest,23628.14627,7213.129455
,ortho_clip_23april.jpg,nest,24046.83215,7567.402119
,ortho_clip_23april.jpg,nest,23822.53614,7698.529014
,ortho_clip_23april.jpg,nest,23662.65335,7857.261571
,ortho_clip_23april.jpg,nest,23991.62082,7287.89479
,ortho_clip_23april.jpg,nest,23903.05266,7070.500201
,ortho_clip_23april.jpg,nest,24253.87461,6897.964813
,ortho_clip_23april.jpg,nest,24387.30198,7052.096427
,ortho_clip_23april.jpg,nest,24449.41472,7162.519075
,ortho_clip_23april.jpg,nest,24529.93123,7236.134174
,ortho_clip_23april.jpg,nest,24554.08619,7355.758709
,ortho_clip_23april.jpg,nest,24648.40553,7182.073086
,ortho_clip_23april.jpg,nest,24593.19421,7119.960346
,ortho_clip_23april.jpg,nest,24758.82818,7316.650688
,ortho_clip_23april.jpg,nest,24605.8468,7666.322408
,ortho_clip_23april.jpg,nest,24641.50412,7760.641753
,ortho_clip_23april.jpg,nest,24725.47134,7589.256601
,ortho_clip_23april.jpg,nest,24938.26499,7775.59482
,ortho_clip_23april.jpg,nest,25203.96948,7704.280193
,ortho_clip_23april.jpg,nest,25262.63151,7974.585635
,ortho_clip_23april.jpg,nest,25551.34073,7691.627598
,ortho_clip_23april.jpg,nest,25397.20912,7377.613192
,ortho_clip_23april.jpg,nest,25746.88084,7760.641753
,ortho_clip_23april.jpg,nest,26109.20515,8834.962103
,ortho_clip_23april.jpg,nest,26126.45869,8754.445588
,ortho_clip_23april.jpg,nest,26041.34123,8688.882141
,ortho_clip_23april.jpg,nest,26332.35092,8809.656913
,ortho_clip_23april.jpg,nest,26419.76885,8818.8588
,ortho_clip_23april.jpg,nest,26458.87687,8717.638039
,ortho_clip_23april.jpg,nest,26516.38867,8734.891578
,ortho_clip_23april.jpg,nest,26665.91934,8782.051251
,ortho_clip_23april.jpg,nest,26723.43113,8685.431433
,ortho_clip_23april.jpg,nest,26540.54362,9680.385504
,ortho_clip_23april.jpg,nest,26271.38842,9879.376318
,ortho_clip_23april.jpg,nest,26059.74501,9749.399659
,ortho_clip_23april.jpg,nest,26133.36011,9436.535489
,ortho_clip_23april.jpg,nest,25864.2049,9519.352475
,ortho_clip_23april.jpg,nest,25774.4865,9369.821806
,ortho_clip_23april.jpg,nest,25689.36904,9374.422749
,ortho_clip_23april.jpg,nest,25646.81031,9474.493274
,ortho_clip_23april.jpg,nest,25826.24712,10004.75203
,ortho_clip_23april.jpg,nest,25773.33626,9896.629857
,ortho_clip_23april.jpg,nest,25779.08744,10428.03885
,ortho_clip_23april.jpg,nest,25321.29355,10279.65842
,ortho_clip_23april.jpg,nest,25231.57514,10378.57871
,ortho_clip_23april.jpg,nest,25153.3591,10440.69145
,ortho_clip_23april.jpg,nest,24981.97395,10393.53177
,ortho_clip_23april.jpg,nest,24835.89399,10203.74285
,ortho_clip_23april.jpg,nest,24258.47556,10344.07163
,ortho_clip_23april.jpg,nest,24183.71022,10275.05747
,ortho_clip_23april.jpg,nest,24007.72413,10340.62092
,ortho_clip_23april.jpg,nest,23881.19817,10434.94027
,ortho_clip_23april.jpg,nest,23554.53117,10485.55065
,ortho_clip_23april.jpg,nest,23766.17458,9979.446843
,ortho_clip_23april.jpg,nest,24305.63523,9973.695664
,ortho_clip_23april.jpg,nest,24445.96401,9878.226082
,ortho_clip_23april.jpg,nest,24566.73878,9793.108624
,ortho_clip_23april.jpg,nest,24673.71072,9752.850367
,ortho_clip_23april.jpg,nest,24662.20836,9579.164743
,ortho_clip_23april.jpg,nest,25152.20887,9925.385755
,ortho_clip_23april.jpg,nest,25230.42491,9821.864522
